id,review_id,platform,source,lang,detected_lang,is_hinglish,content,cleaned_content,text_for_model,score,star_bucket,thumbs_up,high_engagement,review_length,at,week,year_month,app_version,kmeans_cluster,cluster_name,hdbscan_cluster,hdbscan_is_noise,umap_1,umap_2,umap_3,umap_4,umap_5,umap_6,umap_7,umap_8,umap_9,umap_10,isolation_anomaly,isolation_score,ocsvm_anomaly,ocsvm_score,tier1_critical,severity,severity_label_weak,severity_label_gold,gold_split,severity_label_ml,severity_score_ml
257,f05fd3f1-f6d1-4cac-bf3f-9f3c6aeaa7df,Myntra,google_play,en,en,False,Myntra aap best fashion hai,myntra aap best fashion hai,myntra aap best fashion hai,5,positive,0,False,5,2026-04-01 22:52:12+00:00,2026-03-30/2026-04-05,2026-04,,1,Refund & Payment Issues,-1,True,3.8671324,6.644672,1.1564357,5.5215254,5.175612,2.0016596,5.172412,2.84993,2.7039502,5.569114,False,-0.0823127008490241,False,0.0,False,GREEN,0,0,train,Low,0.9999994891726309
258,c4a9543e-0dcc-4367-bb30-acc1dc6ae1f4,Myntra,google_play,en,en,False,"Had a great shopping experience on Myntra! The collection is amazing, delivery was super fast, and the product quality is top-notch. Loved the easy returns and discounts too. Definitely my go-to app for fashion!","had a great shopping experience on myntra! the collection is amazing, delivery was super fast, and the product quality is top-notch. loved the easy returns and discounts too. definitely my go-to app for fashion!","had a great shopping experience on myntra! the collection is amazing, delivery was super fast, and the product quality is top-notch. loved the easy returns and discounts too. definitely my go-to app for fashion!",5,positive,0,False,34,2026-04-01 22:51:25+00:00,2026-03-30/2026-04-05,2026-04,,1,Refund & Payment Issues,-1,True,3.2210238,6.5872493,1.1659013,4.941737,5.409642,1.9968059,5.175203,3.1180625,2.6045797,5.500154,False,-0.089809924466821,False,0.0,False,GREEN,0,0,train,Low,0.9999994891726309
259,2ad56dbf-c692-4b3f-9d39-5774f88d9a4f,Myntra,google_play,en,en,False,it's nice and amazing app and product quality also very nice all over experience very good,it's nice and amazing app and product quality also very nice all over experience very good,it's nice and amazing app and product quality also very nice all over experience very good,5,positive,0,False,16,2026-04-01 22:51:20+00:00,2026-03-30/2026-04-05,2026-04,4.2603.10,1,Refund & Payment Issues,9,False,1.0880153,6.2784863,2.3025942,5.4753914,5.1956105,2.2515357,5.4597416,3.0006106,2.6367788,5.709704,False,-0.0754803878285829,False,0.0,False,GREEN,0,0,train,Low,0.9999994891726309
260,6416f922-bce9-476e-9265-5d61ba4fb4bd,Myntra,google_play,en,en,False,always timely delivered,always timely delivered,always timely delivered,5,positive,0,False,3,2026-04-01 22:50:38+00:00,2026-03-30/2026-04-05,2026-04,4.2602.22,2,Fake/Counterfeit Product,3,False,5.6046796,3.9170759,2.464231,6.154549,4.48337,1.1159286,5.6520724,4.593318,2.072795,5.136627,False,-0.0180668434904703,False,0.0,False,GREEN,0,0,train,Low,0.9999994891726309
261,a29e659b-35ce-47e7-ba05-55820d5b9ca6,Myntra,google_play,en,en,True,"worst ui and broken workflows. no body spoke to me I requested for a call back and they asking feedback in message. that popup of recent experience of customer interaction not sure which product manager developed. if u give negative experience, it wouldn't take the feedback itself.","worst ui and broken workflows. no body spoke to me i requested for a call back and they asking feedback in message. that popup of recent experience of customer interaction not sure which product manager developed. if u give negative experience, it wouldn't take the feedback itself.","worst ui and broken workflows. no body spoke to me i requested for a call back and they asking feedback in message. that popup of recent experience of customer interaction not sure which product manager developed. if u give negative experience, it wouldn't take the feedback itself.",1,complaint,0,False,47,2026-04-01 22:42:28+00:00,2026-03-30/2026-04-05,2026-04,,2,Fake/Counterfeit Product,4,False,4.427268,2.9895608,3.6634293,6.680019,5.438319,0.94818956,6.348476,3.9461884,1.7299634,4.978511,False,-0.0743925855032427,False,0.0,False,GREEN,1,1,train,Medium,0.9999989196275608
262,0ef88f69-8b87-44b0-bc79-2d8daab5a76c,Myntra,google_play,en,et,False,v Hloo aa bb mm hmm k hmm mm. mmkk ll ki,v hloo aa bb mm hmm k hmm mm. mmkk ll ki,v hloo aa bb mm hmm k hmm mm. mmkk ll ki,1,complaint,0,False,12,2026-04-01 22:41:33+00:00,2026-03-30/2026-04-05,2026-04,4.2603.10,3,App Crash / UX Bug,1,False,9.50683,5.815777,2.525765,5.586396,6.1559706,1.0537188,4.9845185,2.445031,2.6621833,4.750305,False,-0.0628795875157735,False,0.0,False,GREEN,1,1,train,Medium,0.9999989196275608
263,db8e1d8a-f3c2-4128-b47c-bf15e54b77b2,Myntra,google_play,en,en,False,really good and authentic app,really good and authentic app,really good and authentic app,5,positive,0,False,5,2026-04-01 22:35:50+00:00,2026-03-30/2026-04-05,2026-04,4.2603.10,1,Refund & Payment Issues,9,False,1.1128258,6.032621,2.5091026,5.500991,5.2118635,2.1776211,5.5329776,3.1430693,2.6723168,5.5682983,False,-0.0821880993371217,False,0.0,False,GREEN,0,0,train,Low,0.9999994891726309
265,6807c630-bf01-406b-b39c-c5006122b450,Myntra,google_play,en,cy,False,good 👍🏻 apps myntra,good apps myntra,good apps myntra,5,positive,0,False,3,2026-04-01 22:27:05+00:00,2026-03-30/2026-04-05,2026-04,4.2603.10,1,Refund & Payment Issues,9,False,1.0700122,6.05575,2.5845091,5.473544,5.222294,2.1893501,5.49952,3.1459765,2.6375458,5.5728397,False,-0.0810803145842976,False,0.0,False,GREEN,0,0,train,Low,0.9999994891726309
266,e8563c48-4acc-41a7-ae14-2a6fc31c10f1,Myntra,google_play,en,en,False,nice shopping app,nice shopping app,nice shopping app,5,positive,0,False,3,2026-04-01 22:24:53+00:00,2026-03-30/2026-04-05,2026-04,4.2603.10,1,Refund & Payment Issues,11,False,2.5223062,6.721264,1.2605962,4.6176696,5.6225133,2.0810301,5.1646457,3.1016133,2.554577,5.4882646,False,-0.0688270633474643,False,0.0,False,GREEN,0,0,train,Low,0.9999994891726309
267,cc2779bc-84e7-4a07-a141-83f06e7ad2ce,Myntra,google_play,en,sw,False,it was amazing,it was amazing,it was amazing,5,positive,0,False,3,2026-04-01 22:24:02+00:00,2026-03-30/2026-04-05,2026-04,4.2603.10,0,Delivery Failure,0,False,8.354398,6.554774,-0.056003094,6.7318954,4.9809413,1.5611551,4.795073,2.24539,2.9855237,5.640754,False,-0.0038559072960167,False,0.0,False,GREEN,0,0,train,Low,0.9999994891726309
268,1a15caef-853f-4e9d-ba82-870578af4a6f,Myntra,google_play,en,en,False,my experience is good for this app,my experience is good for this app,my experience is good for this app,5,positive,0,False,7,2026-04-01 22:19:25+00:00,2026-03-30/2026-04-05,2026-04,4.2603.10,1,Refund & Payment Issues,9,False,1.0411077,6.128217,2.6117816,5.5032806,5.1564384,2.1523333,5.407595,3.1175764,2.540866,5.608034,False,-0.0851668314961195,False,0.0,False,GREEN,0,0,train,Low,0.9999994891726309
269,9b94c6a0-7072-44d9-8f8a-cbd8a3a752cb,Myntra,google_play,en,en,False,myntra is the best app for shopping in best prize,myntra is the best app for shopping in best prize,myntra is the best app for shopping in best prize,5,positive,0,False,10,2026-04-01 22:14:22+00:00,2026-03-30/2026-04-05,2026-04,4.2603.10,1,Refund & Payment Issues,11,False,2.8528993,6.555694,1.271358,4.679741,5.639191,1.9301023,5.1330767,3.2082713,2.4349365,5.399287,False,-0.0861817910394273,False,0.0,False,GREEN,0,0,train,Low,0.9999994891726309
270,de2152f1-ea53-4053-aa65-8c0e8d4a2c7f,Myntra,google_play,en,it,False,all time favorite app,all time favorite app,all time favorite app,5,positive,0,False,4,2026-04-01 22:13:50+00:00,2026-03-30/2026-04-05,2026-04,4.2603.10,1,Refund & Payment Issues,9,False,1.0451785,6.5897145,3.1144435,4.890851,5.5475016,2.141741,5.4120173,2.810279,2.6061974,5.4447107,False,-0.0542610919921329,False,0.0,False,GREEN,0,0,train,Low,0.9999994891726309
271,b5969308-7322-43f1-ae16-6d8c390eb775,Myntra,google_play,en,en,False,delivery is too fast and the product quality is amazing and moisturiser gel is totally oil free and good for skin,delivery is too fast and the product quality is amazing and moisturiser gel is totally oil free and good for skin,delivery is too fast and the product quality is amazing and moisturiser gel is totally oil free and good for skin,5,positive,0,False,21,2026-04-01 22:13:17+00:00,2026-03-30/2026-04-05,2026-04,4.2603.10,0,Delivery Failure,-1,True,5.2869663,4.99927,1.4172211,5.930589,4.5322795,1.3353393,5.367341,4.126791,2.2433393,5.4199204,False,-0.0371993158545829,False,0.0,False,GREEN,0,0,train,Low,0.9999994891726309
272,6223f5d3-07ba-4962-84ef-b817c4906a09,Myntra,google_play,en,en,False,fast and trusted app,fast and trusted app,fast and trusted app,5,positive,0,False,4,2026-04-01 22:03:53+00:00,2026-03-30/2026-04-05,2026-04,4.2603.10,1,Refund & Payment Issues,-1,True,1.848902,5.7497354,2.4767113,5.565958,5.272854,1.9709061,5.5526524,3.221134,2.479806,5.4951053,False,-0.0826718317474714,False,0.0,False,GREEN,0,0,train,Low,0.9999994891726309
273,c48cc313-7bf8-4d54-a34d-9bb1ee17d757,Myntra,google_play,en,af,False,looks great.,looks great.,looks great.,5,positive,0,False,2,2026-04-01 21:56:01+00:00,2026-03-30/2026-04-05,2026-04,,0,Delivery Failure,-1,True,6.5746007,6.864978,0.6100684,6.410974,4.872451,1.6847036,4.969679,2.5634167,3.0828524,5.6273108,True,0.0051347633808598,False,0.0,True,RED,0,0,train,Low,0.9999994891726309
274,86e344d3-c491-4022-864a-7be5bd853677,Myntra,google_play,en,en,True,It’s cheaper to buy from the local market than to pay a ₹23 platform fee for each product...,it s cheaper to buy from the local market than to pay a 23 platform fee for each product...,it s cheaper to buy from the local market than to pay a 23 platform fee for each product...,1,complaint,0,False,19,2026-04-01 21:55:23+00:00,2026-03-30/2026-04-05,2026-04,4.2603.10,0,Delivery Failure,8,False,4.9395294,5.317389,1.775131,5.4579434,5.803507,1.5023665,5.5135946,3.1771383,2.240481,5.2125673,False,-0.0889994148144929,False,0.0,False,GREEN,1,1,train,Medium,0.9999989196275608
275,581fbcd8-22ab-43dc-9f90-770a9f6d2ec5,Myntra,google_play,en,en,False,Very good products,very good products,very good products,5,positive,0,False,3,2026-04-01 21:53:10+00:00,2026-03-30/2026-04-05,2026-04,4.2603.10,0,Delivery Failure,7,False,5.4069505,6.278096,0.36436307,5.7611833,4.6748304,1.5425924,4.957041,3.5243053,2.3827474,5.718008,False,-0.0781643663411383,False,0.0,False,GREEN,0,0,train,Low,0.9999994891726309
276,f062bda9-c7c7-4921-bbe1-59da08f093a3,Myntra,google_play,en,en,True,i bought a sandal from myntra however the brand tag was missing while the product was delivered now first i raised the complaint regarding the product but the customer care team denied it saying that the product was delivered in a good condition now i wanted to return it then the barcode of the yellow seal tag is mismatched so delivery boy put the product on hold for the approval of that mismatched seal tag i have called several times to the customer care team but no action has taken. worst app.,i bought a sandal from myntra however the brand tag was missing while the product was delivered now first i raised the complaint regarding the product but the customer care team denied it saying that the product was delivered in a good condition now i wanted to return it then the barcode of the yellow seal tag is mismatched so delivery boy put the product on hold for the approval of that mismatched seal tag i have called several times to the customer care team but no action has taken. worst app.,i bought a sandal from myntra however the brand tag was missing while the product was delivered now first i raised the complaint regarding the product but the customer care team denied it saying that the product was delivered in a good condition now i wanted to return it then the barcode of the yellow seal tag is mismatched so delivery boy put the product on hold for the approval of that mismatched seal tag i have called several times to the customer care team but no action has taken. worst app.,1,complaint,0,False,92,2026-04-01 21:51:11+00:00,2026-03-30/2026-04-05,2026-04,4.2508.20,2,Fake/Counterfeit Product,4,False,4.7321978,3.4058707,3.545607,6.4197793,5.792936,0.93743986,6.6716895,3.8623586,1.4035594,4.943324,False,-0.0171394963440298,False,0.0,False,GREEN,1,1,train,Medium,0.9999989196275608
277,628d0633-d95f-4a13-9292-5f2b6ea38484,Myntra,google_play,en,en,False,This is really good app.,this is really good app.,this is really good app.,5,positive,0,False,5,2026-04-01 21:46:23+00:00,2026-03-30/2026-04-05,2026-04,4.2603.10,1,Refund & Payment Issues,9,False,0.884485,6.17416,2.4962907,5.5263047,5.1922307,2.290411,5.4957833,3.0366733,2.6396148,5.723433,False,-0.064328586633312,False,0.0,False,GREEN,0,0,train,Low,0.9999994891726309
278,3dbafdcc-e99a-4940-b397-6e9986da0705,Myntra,google_play,en,en,False,All major brands with quality and wide range of collection... Also great discount offers. Highly recommend ❤️,all major brands with quality and wide range of collection... also great discount offers. highly recommend,all major brands with quality and wide range of collection... also great discount offers. highly recommend,5,positive,0,False,16,2026-04-01 21:45:55+00:00,2026-03-30/2026-04-05,2026-04,,0,Delivery Failure,-1,True,4.6487837,6.05322,0.86263776,5.3452263,5.200486,1.6550086,5.171585,3.33823,2.4080756,5.48109,False,-0.1029589743720137,False,0.0,False,GREEN,0,0,train,Low,0.9999994891726309
279,925eb8d2-6200-4452-ab0d-8e7401ec65a4,Myntra,google_play,en,id,False,"ek baar batao, myntra ke icon me birthday cap pura saal bhar lga kr scam krte ho kya? kyuki offer to kuch badhiya hota nahi. koi coupon code nahi, saal bhar wahi ghisa pita price hi rehta hai. Eid me bhi koi offer nahi, socha tha kuch badhiya lene ka lekin coupon hi available nahi. befaltu ka birthday icon lga rakha hai pura saal bhar. ek din ka birthday hota to kuch alag baat, tum to saal bhar wahi topi lga kr rakha hai. lgta hai logo ko topi pehnane ka ninja technique hai","ek baar batao, myntra ke icon me birthday cap pura saal bhar lga kr scam krte ho kya? kyuki offer to kuch badhiya hota nahi. koi coupon code nahi, saal bhar wahi ghisa pita price hi rehta hai. eid me bhi koi offer nahi, socha tha kuch badhiya lene ka lekin coupon hi available nahi. befaltu ka birthday icon lga rakha hai pura saal bhar. ek din ka birthday hota to kuch alag baat, tum to saal bhar wahi topi lga kr rakha hai. lgta hai logo ko topi pehnane ka ninja technique hai","ek baar batao, myntra ke icon me birthday cap pura saal bhar lga kr scam krte ho kya? kyuki offer to kuch badhiya hota nahi. koi coupon code nahi, saal bhar wahi ghisa pita price hi rehta hai. eid me bhi koi offer nahi, socha tha kuch badhiya lene ka lekin coupon hi available nahi. befaltu ka birthday icon lga rakha hai pura saal bhar. ek din ka birthday hota to kuch alag baat, tum to saal bhar wahi topi lga kr rakha hai. lgta hai logo ko topi pehnane ka ninja technique hai",2,complaint,0,False,94,2026-04-01 21:44:30+00:00,2026-03-30/2026-04-05,2026-04,4.2602.11,3,App Crash / UX Bug,1,False,9.569626,5.5632153,5.011872,4.712772,6.448508,1.3847902,5.5126977,3.0601597,2.5693598,4.465161,False,-0.0643028079042196,False,0.0,False,GREEN,2,2,gold_eval,High,0.9999988949747735
280,aafd838c-784a-4365-bd6d-768c1ff34425,Myntra,google_play,en,tl,False,Good shoping app,good shoping app,good shoping app,5,positive,0,False,3,2026-04-01 21:41:08+00:00,2026-03-30/2026-04-05,2026-04,4.2602.11,1,Refund & Payment Issues,11,False,2.6476538,6.6910057,1.220661,4.587668,5.6637764,2.0407476,5.147566,3.1244211,2.5155244,5.460278,False,-0.066179235705401,False,0.0,False,GREEN,0,0,train,Low,0.9999994891726309
281,17b28c40-9616-464b-9f00-9333dfc1a149,Myntra,google_play,en,en,False,one of the most satisfying experiences with quality products ...,one of the most satisfying experiences with quality products ...,one of the most satisfying experiences with quality products ...,5,positive,0,False,10,2026-04-01 21:33:04+00:00,2026-03-30/2026-04-05,2026-04,4.2603.10,0,Delivery Failure,7,False,5.213087,5.868634,0.5070033,5.6602616,4.6235642,1.5020069,5.0823274,3.7468555,2.3954132,5.6242056,False,-0.0709577675732242,False,0.0,False,GREEN,0,0,train,Low,0.9999994891726309
283,0054830b-04f9-4c0f-9af1-59c3f619d962,Myntra,google_play,en,en,False,good but in some areas delivery is not अवेलेबल this is main problem,good but in some areas delivery is not अवेलेबल this is main problem,good but in some areas delivery is not अवेलेबल this is main problem,3,mixed,0,False,13,2026-04-01 21:27:43+00:00,2026-03-30/2026-04-05,2026-04,4.2603.10,2,Fake/Counterfeit Product,3,False,5.314655,3.8163283,2.683933,6.1745257,4.7268844,1.0985098,5.794008,4.447181,2.0075724,5.0978494,False,-0.0493872240727925,False,0.0,False,GREEN,0,0,train,Low,0.9999994891726309
284,4f697f10-d5a4-461a-b2fd-25e2b49f92b6,Myntra,google_play,en,da,False,Best store ever,best store ever,best store ever,5,positive,0,False,3,2026-04-01 21:26:56+00:00,2026-03-30/2026-04-05,2026-04,4.2602.22,1,Refund & Payment Issues,10,False,3.8168683,6.261225,0.97665006,4.692876,5.657387,1.7454503,5.122074,3.3452373,2.3448298,5.331806,False,-0.0810687551982891,False,0.0,False,GREEN,0,0,gold_eval,Low,0.9999994891726309
285,35e661a9-6e27-454a-9673-437f02c096e2,Myntra,google_play,en,en,False,very nice all items,very nice all items,very nice all items,5,positive,0,False,4,2026-04-01 21:24:34+00:00,2026-03-30/2026-04-05,2026-04,4.2603.10,0,Delivery Failure,7,False,5.2483764,6.3333983,0.4245469,5.8009644,4.712396,1.5771631,4.9385915,3.419274,2.4342012,5.705005,False,-0.0773562276215507,False,0.0,False,GREEN,0,0,train,Low,0.9999994891726309
286,f5b21a8b-4f4e-4106-90d0-50cf397580f9,Myntra,google_play,en,en,False,Third Class service after 5 days no parcel delivery no any update Only show 1 day delivery but no any update third class service,third class service after 5 days no parcel delivery no any update only show 1 day delivery but no any update third class service,third class service after 5 days no parcel delivery no any update only show 1 day delivery but no any update third class service,1,complaint,0,False,24,2026-04-01 21:24:00+00:00,2026-03-30/2026-04-05,2026-04,4.2603.10,2,Fake/Counterfeit Product,4,False,5.2910323,3.349668,3.2928946,6.361557,5.146156,0.97208846,6.0877857,4.2232656,1.8473806,4.9746623,False,-0.0654953542624335,False,0.0,False,GREEN,1,1,train,Medium,0.9999989196275608
287,6d7ddd50-8697-4666-ad19-393b6fafd1d0,Myntra,google_play,en,en,False,good product I liked very much,good product i liked very much,good product i liked very much,5,positive,0,False,6,2026-04-01 21:19:33+00:00,2026-03-30/2026-04-05,2026-04,,0,Delivery Failure,7,False,5.4122643,6.2084584,0.27071512,5.7565694,4.5002236,1.5044322,5.0266695,3.7319417,2.3909461,5.7539744,False,-0.0575042454571412,False,0.0,False,GREEN,0,0,train,Low,0.9999994891726309
288,82e4b2a0-33b7-4ea5-9371-11f76d96319a,Myntra,google_play,en,en,False,Platform fees is too High,platform fees is too high,platform fees is too high,1,complaint,0,False,5,2026-04-01 21:19:21+00:00,2026-03-30/2026-04-05,2026-04,,0,Delivery Failure,-1,True,5.386488,5.2561665,1.9145463,5.536752,6.0691123,1.4407226,5.5748324,2.999351,2.2461987,5.127064,False,-0.0939411379839684,False,0.0,False,GREEN,1,1,train,Medium,0.9999989196275608
290,f8c34738-7c8c-40c6-91f2-22a6a7e71bf7,Myntra,google_play,en,en,False,Nice app giving people a way to get quality clothes just sitting at home,nice app giving people a way to get quality clothes just sitting at home,nice app giving people a way to get quality clothes just sitting at home,5,positive,0,False,14,2026-04-01 21:13:33+00:00,2026-03-30/2026-04-05,2026-04,4.2603.10,1,Refund & Payment Issues,-1,True,3.271227,6.6514916,1.3590317,5.408269,5.269519,2.0596936,5.214842,2.8249192,2.675575,5.5653467,False,-0.0878719169116898,False,0.0,False,GREEN,0,0,train,Low,0.9999994891726309
291,6baf4316-1fcc-4fad-b1df-b66aa34c4393,Myntra,google_play,en,en,False,one of the most trusted platform for fashion,one of the most trusted platform for fashion,one of the most trusted platform for fashion,5,positive,0,False,8,2026-04-01 21:12:13+00:00,2026-03-30/2026-04-05,2026-04,4.2603.10,1,Refund & Payment Issues,-1,True,3.8827915,6.503339,1.1905365,5.455312,5.272258,1.917285,5.1859426,2.9160373,2.609705,5.5106587,False,-0.1037632846808409,False,0.0,False,GREEN,0,0,train,Low,0.9999994891726309
292,14bdcce5-0ced-4ade-9a7a-f8a093941db1,Myntra,google_play,en,ro,False,products are genuine,products are genuine,products are genuine,5,positive,0,False,3,2026-04-01 21:12:02+00:00,2026-03-30/2026-04-05,2026-04,4.2602.11,0,Delivery Failure,-1,True,4.7399898,5.93917,0.63768286,5.6025925,4.758326,1.5912147,5.1499667,3.574724,2.4236465,5.5589814,False,-0.084979352449284,False,0.0,False,GREEN,0,0,train,Low,0.9999994891726309
293,e6813e33-9e77-4f60-b6e0-4a2541331e53,Myntra,google_play,en,en,True,"This is one of the worst e-commerce platforms I have ever used. They cancelled my order, delayed my replacement, and I have been trying to contact them since my first order, but I never got connected. Every time I tried, the call got disconnected automatically.","this is one of the worst e-commerce platforms i have ever used. they cancelled my order, delayed my replacement, and i have been trying to contact them since my first order, but i never got connected. every time i tried, the call got disconnected automatically.","this is one of the worst e-commerce platforms i have ever used. they cancelled my order, delayed my replacement, and i have been trying to contact them since my first order, but i never got connected. every time i tried, the call got disconnected automatically.",1,complaint,0,False,45,2026-04-01 21:07:07+00:00,2026-03-30/2026-04-05,2026-04,4.2603.10,2,Fake/Counterfeit Product,-1,True,4.1370063,2.4246173,4.1299696,6.5230546,5.439645,1.0325911,6.2284884,4.0141625,1.9217092,4.8649197,False,-0.0671058430101054,False,0.0,False,GREEN,1,1,train,Medium,0.9999989196275608
294,c52059bf-f718-4765-90ec-8517ee41c2c5,Myntra,google_play,en,en,False,beautifull color...good price...must buy,beautifull color...good price...must buy,beautifull color...good price...must buy,5,positive,0,False,4,2026-04-01 21:03:50+00:00,2026-03-30/2026-04-05,2026-04,4.2603.10,0,Delivery Failure,-1,True,4.910309,6.1243944,1.1526593,5.564229,5.4994254,1.6805727,5.255291,2.9457374,2.4969187,5.4104176,False,-0.107961364912184,False,0.0,False,GREEN,0,0,train,Low,0.9999994891726309
295,612f5f00-3d5d-4a2e-9a19-94294da015f3,Myntra,google_play,en,en,False,"very nice app, the material quality is always superb","very nice app, the material quality is always superb","very nice app, the material quality is always superb",5,positive,0,False,9,2026-04-01 20:59:22+00:00,2026-03-30/2026-04-05,2026-04,4.2602.22,1,Refund & Payment Issues,9,False,1.0643994,6.2411633,2.331563,5.485574,5.195402,2.2504277,5.475707,3.0191724,2.6469152,5.698129,False,-0.0766602547569135,False,0.0,False,GREEN,0,0,train,Low,0.9999994891726309
296,cdd7c43e-a615-4e72-82d5-8b6e0c2df364,Myntra,google_play,en,en,False,"i recently had a very bad experience with Myntra executive and customer care support. they are delivering cheap brand products and after we place return, we are not getting any response. They are simply playing game on us and taking money.","i recently had a very bad experience with myntra executive and customer care support. they are delivering cheap brand products and after we place return, we are not getting any response. they are simply playing game on us and taking money.","i recently had a very bad experience with myntra executive and customer care support. they are delivering cheap brand products and after we place return, we are not getting any response. they are simply playing game on us and taking money.",1,complaint,0,False,41,2026-04-01 20:54:37+00:00,2026-03-30/2026-04-05,2026-04,4.2603.10,2,Fake/Counterfeit Product,4,False,4.4460483,3.0023916,3.464301,6.8394656,5.3802643,0.9206473,6.364257,3.9672112,1.7024553,5.0304503,False,-0.0480330821820731,False,0.0,False,GREEN,1,1,train,Medium,0.9999989196275608
297,23673acb-263d-4c15-9fd3-acabcdebfb84,Myntra,google_play,en,en,False,very good experience. Good brands and products.,very good experience. good brands and products.,very good experience. good brands and products.,5,positive,0,False,7,2026-04-01 20:53:04+00:00,2026-03-30/2026-04-05,2026-04,4.2602.22,0,Delivery Failure,7,False,5.3034544,5.759775,0.58475345,5.774669,4.545864,1.4755839,5.147221,3.8428004,2.4028068,5.6215324,False,-0.0643648842022125,False,0.0,False,GREEN,0,0,train,Low,0.9999994891726309
299,f59e4e45-021a-4435-8e59-72a05c51cdd1,Myntra,google_play,en,en,False,happy to use,happy to use,happy to use,5,positive,0,False,3,2026-04-01 20:50:34+00:00,2026-03-30/2026-04-05,2026-04,4.2602.22,0,Delivery Failure,0,False,8.378084,6.2035446,0.21437053,6.215261,5.2187543,1.5407832,4.952649,2.7015948,2.5548108,5.7013264,False,-0.0838391948384337,False,0.0,False,GREEN,0,0,train,Low,0.9999994891726309
300,97012a7b-c692-485e-9761-778466869586,Myntra,google_play,en,en,False,why charging 23 plateform even flipkart charging only 7 rs you bhikhmange Myntra,why charging 23 plateform even flipkart charging only 7 rs you bhikhmange myntra,why charging 23 plateform even flipkart charging only 7 rs you bhikhmange myntra,1,complaint,0,False,13,2026-04-01 20:50:06+00:00,2026-03-30/2026-04-05,2026-04,,2,Fake/Counterfeit Product,-1,True,5.7416797,4.5971856,2.5746653,5.981976,5.9378233,1.3056203,5.787418,3.1251352,2.147771,5.0965886,False,-0.0934513244653633,False,0.0,False,GREEN,1,1,train,Medium,0.9999989196275608
301,473bd34b-17c7-450e-96f1-63674a4f21aa,Myntra,google_play,en,en,False,easy to buy n use,easy to buy n use,easy to buy n use,5,positive,0,False,5,2026-04-01 20:43:40+00:00,2026-03-30/2026-04-05,2026-04,,1,Refund & Payment Issues,-1,True,4.430025,5.812247,1.4115177,5.2603617,5.7996316,1.6162506,5.3643417,3.03737,2.2596495,5.3150134,False,-0.0969472716034324,False,0.0,False,GREEN,0,0,train,Low,0.9999994891726309
302,d9d0a063-5219-4ae3-b9f1-ba87dfc55c2d,Myntra,google_play,en,en,True,"I am extremely disappointed with this experience. I did not receive my order, yet it was marked as “delivered.” It appears that the delivery boy has kept the product himself instead of delivering it to me. This is completely unacceptable and raises serious concerns about the service and trust. I request an immediate investigation into this matter and a full refund or re-delivery of my order as soon as possible. Kindly take strict action and ensure such incidents do not happen again.","i am extremely disappointed with this experience. i did not receive my order, yet it was marked as delivered. it appears that the delivery boy has kept the product himself instead of delivering it to me. this is completely unacceptable and raises serious concerns about the service and trust. i request an immediate investigation into this matter and a full refund or re-delivery of my order as soon as possible. kindly take strict action and ensure such incidents do not happen again.","i am extremely disappointed with this experience. i did not receive my order, yet it was marked as delivered. it appears that the delivery boy has kept the product himself instead of delivering it to me. this is completely unacceptable and raises serious concerns about the service and trust. i request an immediate investigation into this matter and a full refund or re-delivery of my order as soon as possible. kindly take strict action and ensure such incidents do not happen again.",2,complaint,0,False,82,2026-04-01 20:35:37+00:00,2026-03-30/2026-04-05,2026-04,4.2603.10,2,Fake/Counterfeit Product,4,False,5.072039,3.167814,3.571709,6.4292974,5.425804,0.9375398,6.298842,4.063981,1.7169682,4.925273,False,-0.081201222363781,False,0.0,False,GREEN,1,1,train,Medium,0.9999989196275608
303,2877bbe5-6a98-413e-89f4-02f985d208f1,Myntra,google_play,en,af,False,very good.,very good.,very good.,5,positive,0,False,2,2026-04-01 20:30:52+00:00,2026-03-30/2026-04-05,2026-04,4.2602.22,0,Delivery Failure,0,False,7.991695,6.425128,-0.41302443,6.292845,4.9687085,1.5064859,4.738332,2.5129642,2.6186028,5.6606317,False,-0.075231197296294,False,0.0,False,GREEN,0,0,train,Low,0.9999994891726309
304,50daab43-3b7e-47d3-a906-5c0d2e197e10,Myntra,google_play,en,fr,False,super app genuine products,super app genuine products,super app genuine products,5,positive,0,False,4,2026-04-01 20:30:28+00:00,2026-03-30/2026-04-05,2026-04,,1,Refund & Payment Issues,9,False,1.8901,6.2861576,2.1402228,5.328369,5.303413,2.0503528,5.3928566,3.0363028,2.5267682,5.5431414,False,-0.0993330419205583,False,0.0,False,GREEN,0,0,train,Low,0.9999994891726309
305,95c35fd7-fc66-4c47-8d79-64f010bda4cc,Myntra,google_play,en,en,False,good app best for shopping,good app best for shopping,good app best for shopping,5,positive,0,False,5,2026-04-01 20:22:59+00:00,2026-03-30/2026-04-05,2026-04,4.2603.10,1,Refund & Payment Issues,11,False,2.574511,6.6293297,1.3681368,4.6059713,5.757803,1.9572743,5.1084394,3.1157975,2.3809192,5.3886423,False,-0.0612549303858201,False,0.0,False,GREEN,0,0,train,Low,0.9999994891726309
