id,review_id,platform,source,lang,detected_lang,is_hinglish,content,cleaned_content,text_for_model,score,star_bucket,thumbs_up,high_engagement,review_length,at,week,year_month,app_version
606,8b6659d7-2bd3-4e90-8645-04764ee59e34,Meesho,google_play,en,en,False,"affordable prices. but i have one suggestion, please make it mandatory for products to show ingredients. many times its not there in photos and neither in details.","affordable prices. but i have one suggestion, please make it mandatory for products to show ingredients. many times its not there in photos and neither in details.","affordable prices. but i have one suggestion, please make it mandatory for products to show ingredients. many times its not there in photos and neither in details.",5,positive,0,False,27,2026-04-04 00:09:52+00:00,2026-03-30/2026-04-05,2026-04,27.3
607,45dd3ab1-7037-4ee3-85c7-8272158b278d,Meesho,google_play,en,af,False,very good thank you meesho,very good thank you meesho,very good thank you meesho,5,positive,0,False,5,2026-04-04 00:00:48+00:00,2026-03-30/2026-04-05,2026-04,27.4
608,47d9cb9d-3cc3-4cb8-ae6f-977642fba01f,Meesho,google_play,en,en,False,Satisfactory,satisfactory,satisfactory,4,positive,0,False,1,2026-04-03 23:55:10+00:00,2026-03-30/2026-04-05,2026-04,27.3
609,e914f482-f51f-42fb-b3df-104423e75a3f,Meesho,google_play,en,en,False,superb very easy to purchase...✨✨,superb very easy to purchase...,superb very easy to purchase...,5,positive,0,False,5,2026-04-03 23:54:34+00:00,2026-03-30/2026-04-05,2026-04,27.4
610,2df40485-26f8-496a-910c-209af5bf3bcb,Meesho,google_play,en,id,False,Bahut hi kam kimat par achche products de Deta hai meesho app ek baar try jarur kare aap jarur khush honge..,bahut hi kam kimat par achche products de deta hai meesho app ek baar try jarur kare aap jarur khush honge..,bahut hi kam kimat par achche products de deta hai meesho app ek baar try jarur kare aap jarur khush honge..,5,positive,0,False,21,2026-04-03 23:44:11+00:00,2026-03-30/2026-04-05,2026-04,27.4
611,d4fbb6eb-d977-46dc-9ac6-de5069e13ffd,Meesho,google_play,en,en,False,best shopping aap with helping also😍,best shopping aap with helping also,best shopping aap with helping also,5,positive,0,False,6,2026-04-03 23:43:55+00:00,2026-03-30/2026-04-05,2026-04,27.4
612,055ba031-5ef7-4bb1-a090-9ec45e047fe4,Meesho,google_play,en,so,False,Naam hi kaafi hai 🙎🏻,naam hi kaafi hai,naam hi kaafi hai,5,positive,0,False,4,2026-04-03 23:39:55+00:00,2026-03-30/2026-04-05,2026-04,
613,6a141e26-94de-4e11-8d5b-f9a3202eece7,Meesho,google_play,en,it,False,so useful app,so useful app,so useful app,4,positive,0,False,3,2026-04-03 23:39:29+00:00,2026-03-30/2026-04-05,2026-04,
615,e363daf7-2e85-4673-9e53-3e17469d47c2,Meesho,google_play,en,en,False,very bad products 🤢,very bad products,very bad products,1,complaint,0,False,3,2026-04-03 23:37:30+00:00,2026-03-30/2026-04-05,2026-04,
616,ae469eeb-a1df-47a6-b67f-d27dc451334b,Meesho,google_play,en,en,False,there is no add to cart feature,there is no add to cart feature,there is no add to cart feature,1,complaint,0,False,7,2026-04-03 23:33:21+00:00,2026-03-30/2026-04-05,2026-04,27.4
617,1e407d75-e896-4541-97b6-ee6e1f93b023,Meesho,google_play,en,hi,False,बहुत अच्छा है इसमें होटल करने में बहुत अच्छा लगता है,बहुत अच्छा है इसमें होटल करने में बहुत अच्छा लगता है,बहुत अच्छा है इसमें होटल करने में बहुत अच्छा लगता है,5,positive,0,False,11,2026-04-03 23:30:26+00:00,2026-03-30/2026-04-05,2026-04,27.4
618,bb69684d-6b2a-4f25-9e07-2f7f37627da5,Meesho,google_play,en,en,False,good morning,good morning,good morning,5,positive,0,False,2,2026-04-03 23:28:38+00:00,2026-03-30/2026-04-05,2026-04,
619,10892ea1-ce79-4d27-a021-31c2fd3e75d3,Meesho,google_play,en,sv,False,try et TT 6 TT y 6lo TT rjtf cry TT 4 hurt lt TT gt yy mrng gt क्या समाचार पत्रक मेंटेंड,try et tt 6 tt y 6lo tt rjtf cry tt 4 hurt lt tt gt yy mrng gt क्या समाचार पत्रक मेंटेंड,try et tt 6 tt y 6lo tt rjtf cry tt 4 hurt lt tt gt yy mrng gt क्या समाचार पत्रक मेंटेंड,4,positive,0,False,23,2026-04-03 23:27:43+00:00,2026-03-30/2026-04-05,2026-04,26.2
620,e5eba52d-e7e4-44c5-ac96-7969369cb67b,Meesho,google_play,en,en,False,very good shopping app for my grandmother,very good shopping app for my grandmother,very good shopping app for my grandmother,5,positive,0,False,7,2026-04-03 23:23:53+00:00,2026-03-30/2026-04-05,2026-04,27.4
621,607e2b3e-9418-4610-90ec-215f3aed8b9d,Meesho,google_play,en,en,False,best app also gives you refund quickly 😁😁,best app also gives you refund quickly,best app also gives you refund quickly,5,positive,0,False,7,2026-04-03 23:23:27+00:00,2026-03-30/2026-04-05,2026-04,27.4
622,635602ee-4015-4eb9-b11f-64851bdda90b,Meesho,google_play,en,en,False,"I like meesho,bought apps with good products. everyone download it....","i like meesho,bought apps with good products. everyone download it..","i like meesho,bought apps with good products. everyone download it..",5,positive,0,False,10,2026-04-03 23:14:55+00:00,2026-03-30/2026-04-05,2026-04,27.4
623,11793514-d44f-4693-814f-702e8e73af73,Meesho,google_play,en,sk,False,my love meesho,my love meesho,my love meesho,5,positive,0,False,3,2026-04-03 23:11:45+00:00,2026-03-30/2026-04-05,2026-04,25.0
624,79100a5e-6832-4f50-96b8-12f5bdb1efd0,Meesho,google_play,en,ro,False,nice product available at cheap price.,nice product available at cheap price.,nice product available at cheap price.,5,positive,0,False,6,2026-04-03 23:02:36+00:00,2026-03-30/2026-04-05,2026-04,27.3
625,c40d5acb-198f-4dac-b027-5230daa961a4,Meesho,google_play,en,cy,False,meesho app on nhi ho rha hai sir,meesho app on nhi ho rha hai sir,meesho app on nhi ho rha hai sir,1,complaint,0,False,8,2026-04-03 22:57:21+00:00,2026-03-30/2026-04-05,2026-04,27.4
626,06290495-ef54-40d7-b951-8277a6ceebe3,Meesho,google_play,en,en,False,i have good experience with meesho,i have good experience with meesho,i have good experience with meesho,4,positive,0,False,6,2026-04-03 22:54:22+00:00,2026-03-30/2026-04-05,2026-04,
627,90e794f9-bf74-4716-a74b-0f2291083da0,Meesho,google_play,en,en,False,meesho ka number ek app ha they are excellent in all .,meesho ka number ek app ha they are excellent in all .,meesho ka number ek app ha they are excellent in all .,5,positive,0,False,12,2026-04-03 22:49:38+00:00,2026-03-30/2026-04-05,2026-04,27.4
628,c07388da-7861-48b6-9e53-44498c36e8c4,Meesho,google_play,en,en,False,"There should be savelist on Meesho Just like Flipkart. Like on Flipkart , we create a savelist of our favorites. Whatever we like , we create collections of them individually with different names according to our preferences. What happens is that when we need to search for an item, we You can easily find it and order it","there should be savelist on meesho just like flipkart. like on flipkart , we create a savelist of our favorites. whatever we like , we create collections of them individually with different names according to our preferences. what happens is that when we need to search for an item, we you can easily find it and order it","there should be savelist on meesho just like flipkart. like on flipkart , we create a savelist of our favorites. whatever we like , we create collections of them individually with different names according to our preferences. what happens is that when we need to search for an item, we you can easily find it and order it",1,complaint,0,False,58,2026-04-03 22:48:14+00:00,2026-03-30/2026-04-05,2026-04,27.4
629,eb35bc45-d279-4b19-aaff-ab56c90e5f71,Meesho,google_play,en,en,False,I can't add anything to my cart 🛒 I have to order it directly ond by one,i can't add anything to my cart i have to order it directly ond by one,i can't add anything to my cart i have to order it directly ond by one,3,mixed,0,False,16,2026-04-03 22:46:18+00:00,2026-03-30/2026-04-05,2026-04,27.4
630,23e06f37-b6b9-462e-bd21-2a13082e5fc7,Meesho,google_play,en,en,False,"If you call their customer care and make a complaint, no problem is solved. Very bad service and delivery service. Some of the delivery boys are not good at all.","if you call their customer care and make a complaint, no problem is solved. very bad service and delivery service. some of the delivery boys are not good at all.","if you call their customer care and make a complaint, no problem is solved. very bad service and delivery service. some of the delivery boys are not good at all.",1,complaint,0,False,30,2026-04-03 22:44:51+00:00,2026-03-30/2026-04-05,2026-04,
631,5eaf70dd-8d9f-4f1a-a36f-a121c5f670b1,Meesho,google_play,en,no,False,best online marketing,best online marketing,best online marketing,5,positive,0,False,3,2026-04-03 22:43:40+00:00,2026-03-30/2026-04-05,2026-04,27.4
632,5c74d776-2997-4e56-8f34-101a1cc05399,Meesho,google_play,en,da,False,budget frendly,budget frendly,budget frendly,5,positive,0,False,2,2026-04-03 22:42:51+00:00,2026-03-30/2026-04-05,2026-04,
633,ae54bbbd-b70a-40a8-b1ef-ecbb6cd0de7f,Meesho,google_play,en,en,False,vary nice meesho,vary nice meesho,vary nice meesho,5,positive,0,False,3,2026-04-03 22:39:14+00:00,2026-03-30/2026-04-05,2026-04,27.2
634,94dc9b93-8490-4996-b364-fdcf30f768b7,Meesho,google_play,en,en,False,very good shoping side,very good shoping side,very good shoping side,5,positive,0,False,4,2026-04-03 22:32:52+00:00,2026-03-30/2026-04-05,2026-04,27.4
635,c5030d6c-b824-4b2a-96e6-7e7909af138d,Meesho,google_play,en,en,False,"nice platform for middle class peoples, some prodcts are very useful and quality also best thank u meeshoo","nice platform for middle class peoples, some prodcts are very useful and quality also best thank u meeshoo","nice platform for middle class peoples, some prodcts are very useful and quality also best thank u meeshoo",5,positive,0,False,18,2026-04-03 22:32:24+00:00,2026-03-30/2026-04-05,2026-04,
636,a3a70e02-cef2-45ca-ba2a-0147bd77c6ea,Meesho,google_play,en,en,False,meesho is best for online shopping I think this app is actually good for shopping,meesho is best for online shopping i think this app is actually good for shopping,meesho is best for online shopping i think this app is actually good for shopping,4,positive,0,False,15,2026-04-03 22:31:33+00:00,2026-03-30/2026-04-05,2026-04,27.3
638,1001de15-b59d-41d5-b921-01ace77ebeea,Meesho,google_play,en,it,False,customer no satisfied,customer no satisfied,customer no satisfied,5,positive,0,False,3,2026-04-03 22:16:12+00:00,2026-03-30/2026-04-05,2026-04,27.4
639,aebaf8d0-320d-4413-a69f-7fc7c5aaafde,Meesho,google_play,en,en,False,Very good shopping app.You can buy anything at low price.Product quality are also good.,very good shopping app.you can buy anything at low price.product quality are also good.,very good shopping app.you can buy anything at low price.product quality are also good.,5,positive,1,False,14,2026-04-03 22:13:58+00:00,2026-03-30/2026-04-05,2026-04,27.4
640,7e315524-eb38-4937-9cde-6658cfddc147,Meesho,google_play,en,en,False,"My order on Meesho arrives very late and the products are also very bad, used.","my order on meesho arrives very late and the products are also very bad, used.","my order on meesho arrives very late and the products are also very bad, used.",1,complaint,0,False,15,2026-04-03 22:10:46+00:00,2026-03-30/2026-04-05,2026-04,27.3
641,ba5fdd4e-7ed9-4022-a8de-e49b28878896,Meesho,google_play,en,so,False,bahut badhiya aaya tha,bahut badhiya aaya tha,bahut badhiya aaya tha,5,positive,0,False,4,2026-04-03 22:10:09+00:00,2026-03-30/2026-04-05,2026-04,27.4
642,19dc8a02-bf86-423e-b0a2-9601a9f12dea,Meesho,google_play,en,en,False,this app is amazing 👏🏻 I just want to ordered this app wow 👌🏻 wow 👌🏻,this app is amazing i just want to ordered this app wow wow,this app is amazing i just want to ordered this app wow wow,5,positive,0,False,13,2026-04-03 22:09:48+00:00,2026-03-30/2026-04-05,2026-04,27.4
643,04e35e97-0090-4eb7-886b-671552b3a3f0,Meesho,google_play,en,sw,False,Naitik bhai,naitik bhai,naitik bhai,5,positive,0,False,2,2026-04-03 22:07:25+00:00,2026-03-30/2026-04-05,2026-04,
644,b4549c8d-eed5-48c6-82f4-2eb450aeb6e6,Meesho,google_play,en,ro,False,nice app nice product,nice app nice product,nice app nice product,5,positive,0,False,4,2026-04-03 22:04:30+00:00,2026-03-30/2026-04-05,2026-04,27.4
645,eded9dd9-679c-4e16-883e-1c101226b88e,Meesho,google_play,en,en,False,best of the kind,best of the kind,best of the kind,5,positive,0,False,4,2026-04-03 22:03:55+00:00,2026-03-30/2026-04-05,2026-04,27.4
646,4cc50e55-66d8-4b6e-a0a3-92a57bcc71e5,Meesho,google_play,en,sq,False,i like meesho,i like meesho,i like meesho,5,positive,0,False,3,2026-04-03 21:59:02+00:00,2026-03-30/2026-04-05,2026-04,
647,be83bf94-f1c7-4c2a-83dd-07f28540d89f,Meesho,google_play,en,en,True,acha app hai meesho,acha app hai meesho,acha app hai meesho,5,positive,0,False,4,2026-04-03 21:56:47+00:00,2026-03-30/2026-04-05,2026-04,27.4
648,79e62eac-8ec0-47c5-ba9e-55301c1be09f,Meesho,google_play,en,id,False,bahut hi chor company hai product koi bhi mangaao koi sa aata hai aur vah bhi aapko use kara hua agar aapane wapas Kiya to wapas bhi nahin lenge kahenge ki jo tumne dekha Hai vahi wala do vah tumhen pahunchaenge hi nahin tumhare pass,bahut hi chor company hai product koi bhi mangaao koi sa aata hai aur vah bhi aapko use kara hua agar aapane wapas kiya to wapas bhi nahin lenge kahenge ki jo tumne dekha hai vahi wala do vah tumhen pahunchaenge hi nahin tumhare pass,bahut hi chor company hai product koi bhi mangaao koi sa aata hai aur vah bhi aapko use kara hua agar aapane wapas kiya to wapas bhi nahin lenge kahenge ki jo tumne dekha hai vahi wala do vah tumhen pahunchaenge hi nahin tumhare pass,1,complaint,0,False,45,2026-04-03 21:53:35+00:00,2026-03-30/2026-04-05,2026-04,27.4
649,c52a2814-4a3a-44d9-a2c8-90a776a7c637,Meesho,google_play,en,en,False,it is a good app 🙏🥰🥰,it is a good app,it is a good app,5,positive,0,False,5,2026-04-03 21:51:48+00:00,2026-03-30/2026-04-05,2026-04,27.4
651,9e4b9081-116f-4181-9b1a-53135f46b33d,Meesho,google_play,en,en,False,meesho pay later is very poor..not working properly..last 5days I am facing problem..I am unable to pay money through meesho pay later,meesho pay later is very poor..not working properly..last 5days i am facing problem..i am unable to pay money through meesho pay later,meesho pay later is very poor..not working properly..last 5days i am facing problem..i am unable to pay money through meesho pay later,3,mixed,0,False,22,2026-04-03 21:46:42+00:00,2026-03-30/2026-04-05,2026-04,
652,f9e05347-c4e6-4a42-90cb-15972d4d4dba,Meesho,google_play,en,so,False,good Meesho App,good meesho app,good meesho app,5,positive,0,False,3,2026-04-03 21:45:50+00:00,2026-03-30/2026-04-05,2026-04,
653,01badcce-8213-40ab-8eec-e3e64063d05e,Meesho,google_play,en,en,False,just amazing and affordable shopping application ❤️,just amazing and affordable shopping application,just amazing and affordable shopping application,5,positive,0,False,6,2026-04-03 21:43:48+00:00,2026-03-30/2026-04-05,2026-04,
654,994b527a-dc41-4c0c-be1a-0fda0dcd967e,Meesho,google_play,en,en,True,"Very disappointing experience with Meesho. A delivery person contacted me and asked for the OTP, saying it was required to complete the delivery. Trusting the process, I shared the OTP — but the product was never delivered. Later, the order was falsely marked as “delivered” in the app. When I raised a complaint, the support team simply blamed me for sharing the OTP instead of taking responsibility for the fraudulent behavior of their delivery agent. This is completely unfair.","very disappointing experience with meesho. a delivery person contacted me and asked for the otp, saying it was required to complete the delivery. trusting the process, i shared the otp but the product was never delivered. later, the order was falsely marked as delivered in the app. when i raised a complaint, the support team simply blamed me for sharing the otp instead of taking responsibility for the fraudulent behavior of their delivery agent. this is completely unfair.","very disappointing experience with meesho. a delivery person contacted me and asked for the otp, saying it was required to complete the delivery. trusting the process, i shared the otp but the product was never delivered. later, the order was falsely marked as delivered in the app. when i raised a complaint, the support team simply blamed me for sharing the otp instead of taking responsibility for the fraudulent behavior of their delivery agent. this is completely unfair.",1,complaint,0,False,78,2026-04-03 21:38:17+00:00,2026-03-30/2026-04-05,2026-04,27.4
655,06c6b6f2-e8a9-4a0e-94aa-42335d4d9e29,Meesho,google_play,en,en,True,Really a bad online shopping platform where neither the costumer care service is good and nor is any order recieved at the said. Would recommend people to stop buying from this app,really a bad online shopping platform where neither the costumer care service is good and nor is any order recieved at the said. would recommend people to stop buying from this app,really a bad online shopping platform where neither the costumer care service is good and nor is any order recieved at the said. would recommend people to stop buying from this app,1,complaint,0,False,32,2026-04-03 21:35:19+00:00,2026-03-30/2026-04-05,2026-04,27.4
656,038a4f03-addc-4e3f-8c8e-0ccd8acf71ec,Meesho,google_play,en,en,False,product is very powerful,product is very powerful,product is very powerful,5,positive,0,False,4,2026-04-03 21:33:51+00:00,2026-03-30/2026-04-05,2026-04,
657,da8c27a2-e010-4852-9980-f9f358695521,Meesho,google_play,en,en,True,"Pay later option is a fraud, I paid 2 times ( the upi app was showing ""paid successfully"") to clear the ""payment later"" bill yet showing I have bills to pay and the both of the amounts haven't returned to my bank balance , I'm not going to pay anymore and if you gyz still put pressure I'm gonna delete meesho, always loved meesho but I don't bare fraud with money","pay later option is a fraud, i paid 2 times the upi app was showing paid successfully to clear the payment later bill yet showing i have bills to pay and the both of the amounts haven't returned to my bank balance , i'm not going to pay anymore and if you gyz still put pressure i'm gonna delete meesho, always loved meesho but i don't bare fraud with money","pay later option is a fraud, i paid 2 times the upi app was showing paid successfully to clear the payment later bill yet showing i have bills to pay and the both of the amounts haven't returned to my bank balance , i'm not going to pay anymore and if you gyz still put pressure i'm gonna delete meesho, always loved meesho but i don't bare fraud with money",1,complaint,2,False,70,2026-04-03 21:29:37+00:00,2026-03-30/2026-04-05,2026-04,27.4
658,5792c9e9-9698-43e0-ba63-e0a9a9eeda61,Meesho,google_play,en,en,False,very good quality at affordable price,very good quality at affordable price,very good quality at affordable price,5,positive,0,False,6,2026-04-03 21:21:32+00:00,2026-03-30/2026-04-05,2026-04,27.3
659,8be7bdd4-0548-4e1e-bc0a-d43d49a0334f,Meesho,google_play,en,en,False,I like shoping on meesho its very useful,i like shoping on meesho its very useful,i like shoping on meesho its very useful,5,positive,0,False,8,2026-04-03 21:20:46+00:00,2026-03-30/2026-04-05,2026-04,26.7
660,a325f693-9936-4051-93e0-54ce4fbeaac3,Meesho,google_play,en,en,False,very Nice product available on this flatform,very nice product available on this flatform,very nice product available on this flatform,5,positive,0,False,7,2026-04-03 21:19:52+00:00,2026-03-30/2026-04-05,2026-04,27.4
661,0d4dd1ba-9db6-4847-a23f-bdb0ede980b3,Meesho,google_play,en,en,False,this app was very helpful to buy budget friendly items and very comfortable to purchase.i love 💕 it . and it's really budget friendly. keep it up meesho . ☺️,this app was very helpful to buy budget friendly items and very comfortable to purchase.i love it . and it's really budget friendly. keep it up meesho .,this app was very helpful to buy budget friendly items and very comfortable to purchase.i love it . and it's really budget friendly. keep it up meesho .,5,positive,0,False,28,2026-04-03 21:13:33+00:00,2026-03-30/2026-04-05,2026-04,27.4
662,62c7ee73-1527-457a-8e4c-326d1fdcf2c1,Meesho,google_play,en,tr,False,lekin free me ek kapda bhi nahi mila,lekin free me ek kapda bhi nahi mila,lekin free me ek kapda bhi nahi mila,5,positive,0,False,8,2026-04-03 21:12:59+00:00,2026-03-30/2026-04-05,2026-04,27.1
663,643fcdf8-b21e-4c96-b3fa-9c0b2e94414a,Meesho,google_play,en,en,False,"this is very nice ,we get anything in affordable price with good quality products.","this is very nice ,we get anything in affordable price with good quality products.","this is very nice ,we get anything in affordable price with good quality products.",5,positive,0,False,14,2026-04-03 21:09:46+00:00,2026-03-30/2026-04-05,2026-04,27.4
664,157247b5-b425-42a0-9d51-f6270e25a121,Meesho,google_play,en,en,False,nise app but my area dilivery unservicable,nise app but my area dilivery unservicable,nise app but my area dilivery unservicable,5,positive,0,False,7,2026-04-03 21:08:44+00:00,2026-03-30/2026-04-05,2026-04,27.4
665,78a14e9e-23f8-46ef-aef4-f8047b32a9ce,Meesho,google_play,en,en,True,"I mostly use meesho to buy books. Trust me They are damn cheaper than other websites. You might face some quality issues, but it's manageable in front of the cost of the book.","i mostly use meesho to buy books. trust me they are damn cheaper than other websites. you might face some quality issues, but it's manageable in front of the cost of the book.","i mostly use meesho to buy books. trust me they are damn cheaper than other websites. you might face some quality issues, but it's manageable in front of the cost of the book.",5,positive,0,False,33,2026-04-03 21:03:13+00:00,2026-03-30/2026-04-05,2026-04,
666,736f6af5-ca20-453a-9002-ecfed04000db,Meesho,google_play,en,en,False,😆 in ordering/ booking time it's changed price High instants. what a good Idea 😆,in ordering booking time it's changed price high instants. what a good idea,in ordering booking time it's changed price high instants. what a good idea,5,positive,0,False,13,2026-04-03 21:01:42+00:00,2026-03-30/2026-04-05,2026-04,
667,26f8cc67-da0f-41b4-a69f-71ab5728b8e7,Meesho,google_play,en,en,False,but delivery very slow 😔,but delivery very slow,but delivery very slow,5,positive,0,False,4,2026-04-03 21:00:20+00:00,2026-03-30/2026-04-05,2026-04,27.4
668,c3899494-0b1e-4b32-b6cd-975a991c6e53,Meesho,google_play,en,en,False,"I'm using this app since 4 years and meesho has improved alot of things in ordering, product quality, services, delivery and they also providing options as customers like and in very affordable prices , most recommended.","i'm using this app since 4 years and meesho has improved alot of things in ordering, product quality, services, delivery and they also providing options as customers like and in very affordable prices , most recommended.","i'm using this app since 4 years and meesho has improved alot of things in ordering, product quality, services, delivery and they also providing options as customers like and in very affordable prices , most recommended.",4,positive,0,False,36,2026-04-03 20:59:27+00:00,2026-03-30/2026-04-05,2026-04,
669,9f15fe7e-3008-4eb0-a65e-ce22d6e0af36,Meesho,google_play,en,no,False,worst app ever 👎🏻 Bhai ek sath 4 5 order krdo toh ye log aapne aap hi sb kuch cancel kr dete hai Or toh or order delever krne me bhi bht slow h even delever bhi nhi krte h kuch order's toh likhte h ki ab delivery nhi ho payegi ye kya bat Hui inki progress bht jyada bekar hai sb kuch.,worst app ever bhai ek sath 4 5 order krdo toh ye log aapne aap hi sb kuch cancel kr dete hai or toh or order delever krne me bhi bht slow h even delever bhi nhi krte h kuch order's toh likhte h ki ab delivery nhi ho payegi ye kya bat hui inki progress bht jyada bekar hai sb kuch.,worst app ever bhai ek sath 4 5 order krdo toh ye log aapne aap hi sb kuch cancel kr dete hai or toh or order delever krne me bhi bht slow h even delever bhi nhi krte h kuch order's toh likhte h ki ab delivery nhi ho payegi ye kya bat hui inki progress bht jyada bekar hai sb kuch.,1,complaint,0,False,62,2026-04-03 20:58:14+00:00,2026-03-30/2026-04-05,2026-04,27.3
670,07a4d189-0a0c-44cc-a4b9-1e9763b45c8d,Meesho,google_play,en,en,False,it's nice because it is easy to order and all item are have so much discount,it's nice because it is easy to order and all item are have so much discount,it's nice because it is easy to order and all item are have so much discount,5,positive,0,False,16,2026-04-03 20:51:06+00:00,2026-03-30/2026-04-05,2026-04,
671,4d77a40d-f27f-42bf-91d3-7975845b7604,Meesho,google_play,en,en,False,shop any item with best price,shop any item with best price,shop any item with best price,5,positive,0,False,6,2026-04-03 20:48:40+00:00,2026-03-30/2026-04-05,2026-04,27.4
672,81be021c-8241-4ffc-b708-c23d6bbe525e,Meesho,google_play,en,en,False,easy and fast procces and more discount,easy and fast procces and more discount,easy and fast procces and more discount,5,positive,0,False,7,2026-04-03 20:47:40+00:00,2026-03-30/2026-04-05,2026-04,27.3
673,570f138c-d1b5-4631-90d2-d62c2a424c96,Meesho,google_play,en,en,False,very very very nice app and amazing app,very very very nice app and amazing app,very very very nice app and amazing app,5,positive,0,False,8,2026-04-03 20:46:41+00:00,2026-03-30/2026-04-05,2026-04,27.3
676,89acf00f-0418-4367-9514-51bcff97d8ec,Meesho,google_play,en,en,False,this is very very very nice nice and good app,this is very very very nice nice and good app,this is very very very nice nice and good app,5,positive,0,False,10,2026-04-03 20:36:39+00:00,2026-03-30/2026-04-05,2026-04,
677,dfefce46-dc12-45e6-b623-ac37ad4e4cbb,Meesho,google_play,en,en,False,very fast process,very fast process,very fast process,5,positive,0,False,3,2026-04-03 20:36:23+00:00,2026-03-30/2026-04-05,2026-04,27.4
678,495433df-a357-403b-8bde-956106d1a772,Meesho,google_play,en,en,False,worst experience 😭😭 because I've 3 of my favorite product in my Cart but after placing a order of 1st item The other 2 items price got increased!!!! thats so un fareeee!!!!,worst experience because i've 3 of my favorite product in my cart but after placing a order of 1st item the other 2 items price got increased!! thats so un faree!!,worst experience because i've 3 of my favorite product in my cart but after placing a order of 1st item the other 2 items price got increased!! thats so un faree!!,1,complaint,0,False,31,2026-04-03 20:34:10+00:00,2026-03-30/2026-04-05,2026-04,25.0
679,420d5058-5919-4678-8554-0281a76ba561,Meesho,google_play,en,en,True,"This is a really great online shopping app! However, the quality of some items—like the Labubu products—could be better. My only other request is for the sellers to be more honest; sometimes the items delivered aren't exactly what was ordered. Other than that, everything is fine. Thank you for this app! ❤️""","this is a really great online shopping app! however, the quality of some items like the labubu products could be better. my only other request is for the sellers to be more honest sometimes the items delivered aren't exactly what was ordered. other than that, everything is fine. thank you for this app!","this is a really great online shopping app! however, the quality of some items like the labubu products could be better. my only other request is for the sellers to be more honest sometimes the items delivered aren't exactly what was ordered. other than that, everything is fine. thank you for this app!",4,positive,1,False,53,2026-04-03 20:31:28+00:00,2026-03-30/2026-04-05,2026-04,27.4
680,989588ff-27f1-409c-aba9-c0059cfa5fe2,Meesho,google_play,en,en,False,best app of India punjab,best app of india punjab,best app of india punjab,5,positive,0,False,5,2026-04-03 20:29:08+00:00,2026-03-30/2026-04-05,2026-04,27.4
681,077e692b-e365-41ab-ac35-008fcb1b5b59,Meesho,google_play,en,en,False,all items that I'm trying to buy its showing online payment in all items but I prefer cash delivery,all items that i'm trying to buy its showing online payment in all items but i prefer cash delivery,all items that i'm trying to buy its showing online payment in all items but i prefer cash delivery,1,complaint,0,False,19,2026-04-03 20:29:03+00:00,2026-03-30/2026-04-05,2026-04,27.4
682,be43b5e4-9643-4cfe-bd69-858f46eda1d1,Meesho,google_play,en,en,False,very good app and quality products,very good app and quality products,very good app and quality products,5,positive,0,False,6,2026-04-03 20:29:01+00:00,2026-03-30/2026-04-05,2026-04,
683,0c36cbdd-6d96-40b3-857e-f304c9f40400,Meesho,google_play,en,en,True,"me is app ko 6 saal se us kar rahi hu bahut acha app hai clothes,beauty products and jewellery k liye v bahut mast hai so aap log bhi is app ko use kar k dekhiye nice app","me is app ko 6 saal se us kar rahi hu bahut acha app hai clothes,beauty products and jewellery k liye v bahut mast hai so aap log bhi is app ko use kar k dekhiye nice app","me is app ko 6 saal se us kar rahi hu bahut acha app hai clothes,beauty products and jewellery k liye v bahut mast hai so aap log bhi is app ko use kar k dekhiye nice app",5,positive,0,False,38,2026-04-03 20:28:00+00:00,2026-03-30/2026-04-05,2026-04,27.3
684,238d39b7-e35a-4ab8-8a9f-8ca11fdf1a23,Meesho,google_play,en,en,False,It is the best app,it is the best app,it is the best app,5,positive,0,False,5,2026-04-03 20:20:42+00:00,2026-03-30/2026-04-05,2026-04,27.4
685,6a6f7232-5ef5-472c-a184-05f1535f79df,Meesho,google_play,en,en,False,good quality and nice,good quality and nice,good quality and nice,5,positive,0,False,4,2026-04-03 20:17:41+00:00,2026-03-30/2026-04-05,2026-04,27.4
686,ac8ef6f3-563d-4089-98fb-15710d66167c,Meesho,google_play,en,en,True,"At first everything was okay even though their delivery time was long, now all my orders are getting cancelled, they just cancel the order just one day before the delivery date, I am not satisfied even with response from them. They won't inform us earlier if the delivery is not available to our place.","at first everything was okay even though their delivery time was long, now all my orders are getting cancelled, they just cancel the order just one day before the delivery date, i am not satisfied even with response from them. they won't inform us earlier if the delivery is not available to our place.","at first everything was okay even though their delivery time was long, now all my orders are getting cancelled, they just cancel the order just one day before the delivery date, i am not satisfied even with response from them. they won't inform us earlier if the delivery is not available to our place.",2,complaint,0,False,54,2026-04-03 20:14:50+00:00,2026-03-30/2026-04-05,2026-04,27.4
687,164b2834-846f-40ae-81c6-df9e1f9e31ff,Meesho,google_play,en,en,False,Products is good quality thanks for meesho,products is good quality thanks for meesho,products is good quality thanks for meesho,5,positive,0,False,7,2026-04-03 20:13:58+00:00,2026-03-30/2026-04-05,2026-04,
688,f51a0a7c-00d6-47c9-8e61-59f20f7b1da4,Meesho,google_play,en,en,False,this app is too much betterfir shopping 🎀 thanks meesho 💐💐,this app is too much betterfir shopping thanks meesho,this app is too much betterfir shopping thanks meesho,5,positive,0,False,9,2026-04-03 20:10:08+00:00,2026-03-30/2026-04-05,2026-04,22.7.1
