id,review_id,platform,source,lang,detected_lang,is_hinglish,content,cleaned_content,text_for_model,score,star_bucket,thumbs_up,high_engagement,review_length,at,week,year_month,app_version,kmeans_cluster,cluster_name,hdbscan_cluster,hdbscan_is_noise,umap_1,umap_2,umap_3,umap_4,umap_5,umap_6,umap_7,umap_8,umap_9,umap_10
744,462dc039-9c9e-4fda-924d-5faf1aed2870,Meesho,google_play,en,en,False,meesho app,meesho app,meesho app,5,positive,0,False,2,2026-04-02 12:21:29+00:00,2026-03-30/2026-04-05,2026-04,27.4,3,App Crash / UX Bug,2,False,1.5072473,5.831703,3.1634946,4.82726,5.512868,1.7297217,5.7228928,2.99281,3.382135,5.641619
745,e9c74776-3f85-4468-b9ff-3e6346cc241b,Meesho,google_play,en,ro,False,pure clear,pure clear,pure clear,5,positive,0,False,2,2026-04-02 12:15:25+00:00,2026-03-30/2026-04-05,2026-04,27.4,0,Delivery Failure,0,False,8.664991,6.4386187,0.3059407,5.4265985,6.945263,2.302634,6.9131145,3.3843224,2.6160414,4.2513347
746,58099a30-d8ff-49a3-b0ea-2a8b0d5e3826,Meesho,google_play,en,so,False,"hfhdhrhfiih 🧕🥻👠👑🕶👛👨‍👩‍👦‍👦🏃‍♀️🕴🧖🏽‍♀️🙍‍♀️🙆‍♀️💁‍♀️🤰🤰👸🧜‍♀️🎅👩‍✈️👩‍🎨👩‍🏫👩‍🍳👩‍⚕👮👩‍🦳👩🧠👁💋💄💍✍️👋👌✌🤝🤲😻👻🤕🤥😨🥱🥵😤☹️☹️🤡😎🥰👌( ･ㅂ･)و💰(っ'-')╮=͟͟͞͞🎁) ✨✨💖💖✨💖💖✨✨ ✨💖🌹🌹💖🌹🌹💖✨ 💖🌹🎀🎁👩🎁🎀🌹💖 💖🌹Love you M 🌹🌹🌹🌹🌹🌹🌹 🌹✨✨🎀✨✨🌹 🌹🌟🎁🙆🎁🌟🌹 🌹🌟🎁💎🎁🌟🌹 🌹🌟🎁💖🎁🌟🌹 🌹 Happy bday 🌹 🌹🌹🌹🌹🌹🌹? ✨✨💖💖✨💖💖✨✨ 😜😜😜😜😜😜😜😜😜😜 😜🎀🎀🎀𝓗𝓪𝓹𝓹𝔂🎀🎀🎀😜 😜🎀🎀🎀𝓐𝓹𝓻𝓲𝓵 𝓕𝓸𝓸𝓵'𝓼🎀🎀😜 😜🎀🎀🎀🎀𝓓𝓪𝔂🎀🎀🎀😜 😜😜😜😜😜😜😜😜😜😜 ,","hfhdhrhfiih ㅂ و っ'-' love you m happy bday ? 𝓗𝓪𝓹𝓹𝔂 𝓐𝓹𝓻𝓲𝓵 𝓕𝓸𝓸𝓵'𝓼 𝓓𝓪𝔂 ,","hfhdhrhfiih ㅂ و っ'-' love you m happy bday ? 𝓗𝓪𝓹𝓹𝔂 𝓐𝓹𝓻𝓲𝓵 𝓕𝓸𝓸𝓵'𝓼 𝓓𝓪𝔂 ,",5,positive,0,False,15,2026-04-02 12:15:20+00:00,2026-03-30/2026-04-05,2026-04,,0,Delivery Failure,0,False,9.377902,6.8749504,0.7136168,5.1956286,7.058828,2.6317818,7.11079,3.4741616,2.8324614,4.2585363
747,2ed5f8ae-413e-4b63-8e0c-96e4e4ce7739,Meesho,google_play,en,so,False,badhiya app hai,badhiya app hai,badhiya app hai,5,positive,0,False,3,2026-04-02 12:03:35+00:00,2026-03-30/2026-04-05,2026-04,,0,Delivery Failure,0,False,10.499355,6.803828,4.434491,4.2743864,6.645173,2.3827322,6.7478285,2.242076,3.2154198,4.7523947
748,eb19230c-4b8a-45e8-8592-0d92eebfc90e,Meesho,google_play,en,en,False,very good and very nice products,very good and very nice products,very good and very nice products,5,positive,0,False,6,2026-04-02 11:59:55+00:00,2026-03-30/2026-04-05,2026-04,27.4,2,Fake/Counterfeit Product,7,False,4.879611,6.9295564,0.28620234,6.412161,5.240259,1.8513606,5.83272,4.051081,2.6799939,5.000238
749,75e5f14e-e946-4367-ac43-f74bcfdfabc8,Meesho,google_play,en,en,False,Meesho is the best product yes ok .,meesho is the best product yes ok .,meesho is the best product yes ok .,5,positive,0,False,8,2026-04-02 11:57:47+00:00,2026-03-30/2026-04-05,2026-04,27.0,2,Fake/Counterfeit Product,7,False,4.889475,6.977472,0.4439285,6.219733,5.2803426,1.9957013,5.961246,3.9657278,2.647609,4.8833137
750,fe18b1c5-203e-4816-b017-4608ad341c6a,Meesho,google_play,en,en,True,"Very misleading pricing! The product shows 86% off at ₹181 on the main page, but when you open it, the discount drops to 62% and price jumps to ₹489. This feels like a bait-and-switch tactic. Extremely disappointing and breaks trust. Please show accurate pricing upfront instead of confusing customers. Low quality products and not sufficient details of products","very misleading pricing! the product shows 86 off at 181 on the main page, but when you open it, the discount drops to 62 and price jumps to 489. this feels like a bait-and-switch tactic. extremely disappointing and breaks trust. please show accurate pricing upfront instead of confusing customers. low quality products and not sufficient details of products","very misleading pricing! the product shows 86 off at 181 on the main page, but when you open it, the discount drops to 62 and price jumps to 489. this feels like a bait-and-switch tactic. extremely disappointing and breaks trust. please show accurate pricing upfront instead of confusing customers. low quality products and not sufficient details of products",1,complaint,0,False,58,2026-04-02 11:54:51+00:00,2026-03-30/2026-04-05,2026-04,,2,Fake/Counterfeit Product,6,False,5.4155,6.104428,2.191731,5.168289,5.727609,2.3116608,6.1483855,3.3702104,2.480873,5.0055184
751,fb6d08cd-34b5-4f89-a59a-d9efe94854ae,Meesho,google_play,en,sv,False,sellers oders yendhuku cancel chestunnara lanajkodaka... amount refund kaledu,sellers oders yendhuku cancel chestunnara lanajkodaka... amount refund kaledu,sellers oders yendhuku cancel chestunnara lanajkodaka... amount refund kaledu,1,complaint,0,False,9,2026-04-02 11:53:23+00:00,2026-03-30/2026-04-05,2026-04,27.3,1,Refund & Payment Issues,12,False,6.4680037,3.384726,3.3549798,5.349898,5.5870647,2.1974897,5.6002893,3.3347902,2.8016756,5.2306433
752,f233607c-9c2e-40e6-b3f6-9af824a265e0,Meesho,google_play,en,nl,False,meet variya,meet variya,meet variya,5,positive,0,False,2,2026-04-02 11:51:46+00:00,2026-03-30/2026-04-05,2026-04,,0,Delivery Failure,0,False,10.311521,6.3707056,1.4816395,4.9971566,7.243043,2.053946,6.933803,2.4667132,2.695414,4.329479
753,150064cb-016d-4ca9-bdcf-373ae54d5992,Meesho,google_play,en,en,False,"Worst app I've ever seen. Somedays ago I ordered a tshirt from meesho but received different printed tshirt. When I requested return option, at the pick up time they were claiming that they sent me actual product & Quality check failed at that time. & now they are not helping because quality check failed. But that was completely their fault. they sent me different printed tshirt and now they are claiming they have sent actual printed tshirt.","worst app i've ever seen. somedays ago i ordered a tshirt from meesho but received different printed tshirt. when i requested return option, at the pick up time they were claiming that they sent me actual product quality check failed at that time. now they are not helping because quality check failed. but that was completely their fault. they sent me different printed tshirt and now they are claiming they have sent actual printed tshirt.","worst app i've ever seen. somedays ago i ordered a tshirt from meesho but received different printed tshirt. when i requested return option, at the pick up time they were claiming that they sent me actual product quality check failed at that time. now they are not helping because quality check failed. but that was completely their fault. they sent me different printed tshirt and now they are claiming they have sent actual printed tshirt.",1,complaint,0,False,75,2026-04-02 11:50:52+00:00,2026-03-30/2026-04-05,2026-04,27.4,1,Refund & Payment Issues,11,False,4.7974315,3.0251484,3.8822408,5.2807875,5.3362904,1.9683424,5.5672336,3.2595768,2.8118975,5.3213406
754,2d8962ac-b999-4bf7-9abc-dbb114d73621,Meesho,google_play,en,id,False,online payment karne pr delivery ke naam pr scam krta h cancel bolte h or delivery kr deta h or customer care se baat karo toh koi action nhi leta h bahut bahut bekar aap h ..............🤬🤬🤬,online payment karne pr delivery ke naam pr scam krta h cancel bolte h or delivery kr deta h or customer care se baat karo toh koi action nhi leta h bahut bahut bekar aap h ..,online payment karne pr delivery ke naam pr scam krta h cancel bolte h or delivery kr deta h or customer care se baat karo toh koi action nhi leta h bahut bahut bekar aap h ..,1,complaint,0,False,37,2026-04-02 11:49:37+00:00,2026-03-30/2026-04-05,2026-04,,0,Delivery Failure,0,False,9.903886,6.206465,3.6629694,4.416731,6.408036,2.643571,6.4467287,2.7700307,3.0053678,4.7819824
755,f6fed40f-6a3c-4cf9-9edd-53b88fc3e537,Meesho,google_play,en,en,False,It's a very useful app because it provide a least amount of product so it's very good 😄,it's a very useful app because it provide a least amount of product so it's very good,it's a very useful app because it provide a least amount of product so it's very good,5,positive,0,False,17,2026-04-02 11:38:09+00:00,2026-03-30/2026-04-05,2026-04,27.4,3,App Crash / UX Bug,2,False,1.91094,6.348012,2.6362903,4.884276,5.356747,1.7765957,5.726667,3.1314065,3.091862,5.6638007
756,6e842691-b0e2-47ff-aeee-16c6619af3e7,Meesho,google_play,en,pt,False,hadephone dea do please 🥺,hadephone dea do please,hadephone dea do please,5,positive,0,False,4,2026-04-02 11:37:30+00:00,2026-03-30/2026-04-05,2026-04,27.4,0,Delivery Failure,0,False,10.084546,6.6329207,1.8905184,4.886926,6.976045,2.4294124,6.9057508,2.8894076,2.8830225,4.4136477
757,2d8add64-116c-441f-8c17-4203510e7e0a,Meesho,google_play,en,en,True,very bad this app ek to wrong product delivered karte hai aur product return le Jane ke baad paise bhi refund nhi karte hai Mera 850 rupee nhi refund kiye meesho wale itna frod app hai ye so please isse koi shopping na kro,very bad this app ek to wrong product delivered karte hai aur product return le jane ke baad paise bhi refund nhi karte hai mera 850 rupee nhi refund kiye meesho wale itna frod app hai ye so please isse koi shopping na kro,very bad this app ek to wrong product delivered karte hai aur product return le jane ke baad paise bhi refund nhi karte hai mera 850 rupee nhi refund kiye meesho wale itna frod app hai ye so please isse koi shopping na kro,1,complaint,0,False,44,2026-04-02 11:34:24+00:00,2026-03-30/2026-04-05,2026-04,27.4,0,Delivery Failure,0,False,9.954417,6.219136,3.7947464,4.1716194,6.525906,2.7510388,6.4201245,2.7097158,2.918223,4.7144513
758,ee4dad0d-4ba7-4cf6-a7f4-e911ffab7c4d,Meesho,google_play,en,en,False,"I have purchased 1 rose toner which i received with empty bottle, when I asked for exchange, meesho not allowing and asking for photo which was not applicable on meesho.now I have wasted 157rs for a empty bottle","i have purchased 1 rose toner which i received with empty bottle, when i asked for exchange, meesho not allowing and asking for photo which was not applicable on meesho.now i have wasted 157rs for a empty bottle","i have purchased 1 rose toner which i received with empty bottle, when i asked for exchange, meesho not allowing and asking for photo which was not applicable on meesho.now i have wasted 157rs for a empty bottle",1,complaint,0,False,38,2026-04-02 11:32:54+00:00,2026-03-30/2026-04-05,2026-04,27.3,1,Refund & Payment Issues,12,False,6.105115,3.3607464,3.30632,5.4701967,5.6442175,2.167561,5.661062,3.3649466,2.7202234,5.1723814
759,6fddd3bf-443d-4783-9550-0f7e12e5e81f,Meesho,google_play,en,en,False,very nice packing and very nice,very nice packing and very nice,very nice packing and very nice,5,positive,0,False,6,2026-04-02 11:32:39+00:00,2026-03-30/2026-04-05,2026-04,,3,App Crash / UX Bug,-1,True,4.3593907,7.467002,1.2203373,5.4974117,5.5815125,2.198416,6.0197487,3.4949846,2.7363105,4.983459
760,8b068923-23b7-4541-95f7-363ed3abb8a3,Meesho,google_play,en,so,False,good good all good,good good all good,good good all good,5,positive,0,False,4,2026-04-02 11:28:34+00:00,2026-03-30/2026-04-05,2026-04,,2,Fake/Counterfeit Product,1,False,7.2401085,6.773876,-1.2552898,6.498194,5.7789216,1.9874595,6.2553606,4.107325,2.5061438,4.243198
761,e6e6c29a-a059-4ae6-8cea-115587382283,Meesho,google_play,en,en,True,I'm not able to share the products. link is not opening when i share the products on watsapp to anyone. please fix this.,i'm not able to share the products. link is not opening when i share the products on watsapp to anyone. please fix this.,i'm not able to share the products. link is not opening when i share the products on watsapp to anyone. please fix this.,2,complaint,0,False,23,2026-04-02 11:26:33+00:00,2026-03-30/2026-04-05,2026-04,27.4,1,Refund & Payment Issues,-1,True,4.751461,3.5865955,3.5681083,5.3227,5.4535947,2.0532892,5.493429,3.3134985,2.949128,5.4477773
762,0f5106ff-052d-416e-84f1-5cea87b7a7b5,Meesho,google_play,en,bn,False,খুব সুন্দর,খ ব স ন দর,খ ব স ন দর,5,positive,0,False,5,2026-04-02 11:25:09+00:00,2026-03-30/2026-04-05,2026-04,27.4,0,Delivery Failure,0,False,9.4155,6.414917,0.96200037,5.0871925,6.9826236,2.1549282,6.811142,2.94322,2.5592198,4.2784004
763,6fe58f83-852e-4202-9210-22c477c417f6,Meesho,google_play,en,hr,False,U 4th u66u go out,u 4th u66u go out,u 4th u66u go out,4,positive,0,False,5,2026-04-02 11:18:12+00:00,2026-03-30/2026-04-05,2026-04,27.1,0,Delivery Failure,0,False,8.923245,6.168406,1.1144464,5.1866875,6.913176,2.2370267,6.790221,3.0709116,2.6461163,4.395315
764,43040ec4-436d-47c1-a287-e2f2f966b96e,Meesho,google_play,en,en,False,nice app ha,nice app ha,nice app ha,5,positive,0,False,3,2026-04-02 11:15:24+00:00,2026-03-30/2026-04-05,2026-04,27.3,3,App Crash / UX Bug,2,False,1.428701,5.8551564,2.8476415,4.847969,5.2473927,1.4926862,5.71721,2.8979442,3.4373116,5.933833
765,e47555f2-03c1-458c-859e-e8ff1d979bfc,Meesho,google_play,en,en,False,received empty box & no return or exchange was provided,received empty box no return or exchange was provided,received empty box no return or exchange was provided,1,complaint,0,False,9,2026-04-02 11:12:00+00:00,2026-03-30/2026-04-05,2026-04,27.4,1,Refund & Payment Issues,12,False,6.191021,3.4540603,3.5688396,5.302412,5.6666546,2.2021348,5.6798306,3.2399814,2.7823231,5.1936636
766,47aceb7a-fe6a-42d0-9997-6acf1ae7ff48,Meesho,google_play,en,hi,False,"1. *""बहुत अच्छा अनुभव, प्रोडक्ट की क्वालिटी भी अच्छी है।""* 2. *""सर्वोत्तम सेवा, मैं फिर से खरीदारी करूंगा।""* 3. *""बहुत बढ़िया, प्रोडक्ट समय पर डिलीवर हुआ।""* 4. *""अद्भुत अनुभव, सभी को रिकमेंड करूंगा।""* 5. *""बहुत अच्छा, प्रोडक्ट की कीमत भी सही है।""*","1. बहुत अच्छा अनुभव, प्रोडक्ट की क्वालिटी भी अच्छी है। 2. सर्वोत्तम सेवा, मैं फिर से खरीदारी करूंगा। 3. बहुत बढ़िया, प्रोडक्ट समय पर डिलीवर हुआ। 4. अद्भुत अनुभव, सभी को रिकमेंड करूंगा। 5. बहुत अच्छा, प्रोडक्ट की कीमत भी सही है।","1. बहुत अच्छा अनुभव, प्रोडक्ट की क्वालिटी भी अच्छी है। 2. सर्वोत्तम सेवा, मैं फिर से खरीदारी करूंगा। 3. बहुत बढ़िया, प्रोडक्ट समय पर डिलीवर हुआ। 4. अद्भुत अनुभव, सभी को रिकमेंड करूंगा। 5. बहुत अच्छा, प्रोडक्ट की कीमत भी सही है।",5,positive,0,False,42,2026-04-02 11:11:02+00:00,2026-03-30/2026-04-05,2026-04,27.4,2,Fake/Counterfeit Product,-1,True,5.043466,6.391847,0.81186754,6.254391,5.0073385,1.9482771,5.676805,4.1383157,2.588965,4.9889903
767,5d5c1826-915b-432d-8c83-5e6b8d923bbc,Meesho,google_play,en,en,False,meesho have everything you need anything if you have low budget go in meesho if you have high budget go to meesho meesho is best 🤗🤗👍😀😍,meesho have everything you need anything if you have low budget go in meesho if you have high budget go to meesho meesho is best,meesho have everything you need anything if you have low budget go in meesho if you have high budget go to meesho meesho is best,4,positive,0,False,25,2026-04-02 11:06:33+00:00,2026-03-30/2026-04-05,2026-04,27.4,3,App Crash / UX Bug,-1,True,4.724532,6.992991,1.8054663,5.262504,5.478117,2.3210588,6.0888944,3.619237,2.4775567,4.9556003
768,6609757c-91ac-4b02-baae-16936d2b6843,Meesho,google_play,en,en,False,trusted meesho,trusted meesho,trusted meesho,5,positive,0,False,2,2026-04-02 11:00:14+00:00,2026-03-30/2026-04-05,2026-04,27.4,3,App Crash / UX Bug,-1,True,2.566606,5.699088,2.453726,5.2083335,5.2749596,1.705212,5.58317,3.2933319,3.0598154,5.6563325
769,cf303f54-ce2e-4226-8615-517c113792ba,Meesho,google_play,en,en,False,"I ordered Mamaearth Sunscreen, but instead I received a completely different product (The Derma Face Serum). This is clearly a mistake from Meesho’s side. When I contacted customer support for return/refund, they refused saying it is not covered under their policy, which is completely unacceptable. If a wrong item is delivered, the customer should get a refund or replacement without any issue. shows poor customer service. I have all edit - below provided link is google form asking access.","i ordered mamaearth sunscreen, but instead i received a completely different product the derma face serum . this is clearly a mistake from meesho s side. when i contacted customer support for return refund, they refused saying it is not covered under their policy, which is completely unacceptable. if a wrong item is delivered, the customer should get a refund or replacement without any issue. shows poor customer service. i have all edit - below provided link is google form asking access.","i ordered mamaearth sunscreen, but instead i received a completely different product the derma face serum . this is clearly a mistake from meesho s side. when i contacted customer support for return refund, they refused saying it is not covered under their policy, which is completely unacceptable. if a wrong item is delivered, the customer should get a refund or replacement without any issue. shows poor customer service. i have all edit - below provided link is google form asking access.",1,complaint,0,False,82,2026-04-02 10:59:35+00:00,2026-03-30/2026-04-05,2026-04,27.4,1,Refund & Payment Issues,12,False,6.177247,3.17404,3.6044056,5.3250475,5.62214,2.0705218,5.624456,3.0882766,2.6560936,5.4127574
770,0d7d629a-9435-4ac9-b923-7bcbaf8749be,Meesho,google_play,en,en,False,Good quality of products,good quality of products,good quality of products,5,positive,0,False,4,2026-04-02 10:59:30+00:00,2026-03-30/2026-04-05,2026-04,,2,Fake/Counterfeit Product,7,False,4.732323,6.8624854,0.5759125,6.2165594,5.09094,1.9012057,5.817634,4.0595064,2.5432734,5.064566
771,f0540e0b-d4e1-4884-a77c-e2382f2ee98f,Meesho,google_play,en,no,False,Best for shopping 🛒,best for shopping,best for shopping,5,positive,0,False,3,2026-04-02 10:54:18+00:00,2026-03-30/2026-04-05,2026-04,27.4,3,App Crash / UX Bug,10,False,4.1090565,7.503546,1.8550694,5.1128383,5.183023,2.4264596,5.9944205,3.7331245,2.300162,4.968147
772,01d42f9b-3918-4ea5-b05f-9f68c5d34fd2,Meesho,google_play,en,da,False,best delivery app,best delivery app,best delivery app,5,positive,0,False,3,2026-04-02 10:53:55+00:00,2026-03-30/2026-04-05,2026-04,27.4,1,Refund & Payment Issues,-1,True,6.141365,5.2363586,2.5241647,5.592655,5.0140896,2.2397006,5.562462,3.8355317,2.6738534,5.050302
773,0f928ba0-9ee4-4bba-9094-fa2346ff6d05,Meesho,google_play,en,it,False,super service,super service,super service,5,positive,0,False,2,2026-04-02 10:52:30+00:00,2026-03-30/2026-04-05,2026-04,27.4,2,Fake/Counterfeit Product,-1,True,5.935395,5.5322986,0.8674533,6.507449,4.6887517,2.0666373,5.327538,4.457114,2.52882,4.782253
774,24f389e9-0d9e-40c9-8e3c-c64fef33e95f,Meesho,google_play,en,id,False,bahut acha or sasta app h,bahut acha or sasta app h,bahut acha or sasta app h,5,positive,0,False,6,2026-04-02 10:51:54+00:00,2026-03-30/2026-04-05,2026-04,27.2,0,Delivery Failure,0,False,10.465323,6.8360023,4.7149973,4.1086392,6.3703594,2.4003813,6.6793566,2.2992735,3.0694733,5.0352902
775,b0fc1e6b-5a47-42f5-9a5f-ff85986f4aa8,Meesho,google_play,en,en,False,this app all order for dressings and author ordinary,this app all order for dressings and author ordinary,this app all order for dressings and author ordinary,5,positive,0,False,9,2026-04-02 10:41:11+00:00,2026-03-30/2026-04-05,2026-04,27.4,3,App Crash / UX Bug,-1,True,3.22325,7.2967143,1.4766781,5.4527755,5.7152786,1.9854391,5.9679885,3.2806096,3.0052118,5.1930847
776,f29731d5-63a8-44af-b8ca-79e5a9ed188f,Meesho,google_play,en,en,False,"worst application,and worst customer care","worst application,and worst customer care","worst application,and worst customer care",1,complaint,0,False,5,2026-04-02 10:34:27+00:00,2026-03-30/2026-04-05,2026-04,,1,Refund & Payment Issues,-1,True,4.4670377,3.0117378,3.8723712,5.523512,5.1362963,1.8383328,5.622289,3.3621168,2.6440682,5.1470666
777,deacb4c5-1cc6-4b2f-93d8-431762ffda4e,Meesho,google_play,en,en,False,nice app and product,nice app and product,nice app and product,5,positive,0,False,4,2026-04-02 10:33:13+00:00,2026-03-30/2026-04-05,2026-04,27.4,3,App Crash / UX Bug,2,False,1.9370762,6.4484954,2.4644115,5.002756,5.3774962,1.7567921,5.7328057,3.1718805,3.0949683,5.627399
778,ed779444-7d68-415c-9565-c9cb587d0ac6,Meesho,google_play,en,en,True,YE APP AEK BAHUT ACHHA HE,ye app aek bahut achha he,ye app aek bahut achha he,5,positive,0,False,6,2026-04-02 10:19:26+00:00,2026-03-30/2026-04-05,2026-04,27.4,0,Delivery Failure,0,False,10.390771,6.8674393,4.858515,4.0837855,6.320297,2.3629763,6.726257,2.2895648,3.0744164,5.094125
779,87fa03cd-e96b-45b9-a4fe-ce99242ea51d,Meesho,google_play,en,it,False,customer service no available,customer service no available,customer service no available,1,complaint,0,False,4,2026-04-02 10:14:47+00:00,2026-03-30/2026-04-05,2026-04,27.4,1,Refund & Payment Issues,12,False,5.4240456,3.139081,3.5206,5.842604,5.0036106,1.9119507,5.5156455,3.6212125,2.5323992,4.9857526
780,61510908-660f-49e3-8612-6bc9f38f6908,Meesho,google_play,en,so,False,good face wash,good face wash,good face wash,5,positive,0,False,3,2026-04-02 10:13:50+00:00,2026-03-30/2026-04-05,2026-04,27.3,3,App Crash / UX Bug,-1,True,3.1514318,6.872285,1.0671791,5.887785,5.856433,1.777437,5.994394,3.2747872,3.2601616,5.1390023
781,ca531d4a-1504-428f-9620-f53572a9e257,Meesho,google_play,en,nl,False,best meesho delivery ke bare mein bahut achcha hai mere khyal se sabko Vishva use karna chahie Koi Saman laane ke liye chhut bhi achcha milte Hain,best meesho delivery ke bare mein bahut achcha hai mere khyal se sabko vishva use karna chahie koi saman laane ke liye chhut bhi achcha milte hain,best meesho delivery ke bare mein bahut achcha hai mere khyal se sabko vishva use karna chahie koi saman laane ke liye chhut bhi achcha milte hain,5,positive,0,False,27,2026-04-02 10:11:04+00:00,2026-03-30/2026-04-05,2026-04,27.0,0,Delivery Failure,0,False,9.966183,6.2712913,3.2949166,4.566517,6.508545,2.622884,6.523563,2.821436,3.0309796,4.6734853
782,62fcd543-6ac6-4065-8f8c-948b384e5fb1,Meesho,google_play,en,nl,False,1 nomber chij ha,1 nomber chij ha,1 nomber chij ha,5,positive,0,False,4,2026-04-02 10:10:03+00:00,2026-03-30/2026-04-05,2026-04,,0,Delivery Failure,0,False,9.680788,6.6222367,1.2140398,5.0310655,7.0776734,2.389048,6.9908633,3.0328207,2.7491891,4.332065
783,73be9011-dab7-4757-86e2-3252fd67581a,Meesho,google_play,en,en,False,"this is very helpful app, for middle class people it's a good app for buy any product in their budget 👍 personly I like too 🤗","this is very helpful app, for middle class people it's a good app for buy any product in their budget personly i like too","this is very helpful app, for middle class people it's a good app for buy any product in their budget personly i like too",5,positive,0,False,24,2026-04-02 10:07:37+00:00,2026-03-30/2026-04-05,2026-04,27.3,3,App Crash / UX Bug,2,False,2.179301,6.664098,2.464696,4.933466,5.389132,1.8895203,5.773884,3.2198524,2.9696252,5.5357695
784,d12859da-7565-44b4-8428-6293c5623d32,Meesho,google_play,en,tl,False,mast ap hai,mast ap hai,mast ap hai,5,positive,0,False,3,2026-04-02 10:00:28+00:00,2026-03-30/2026-04-05,2026-04,27.4,0,Delivery Failure,0,False,9.142172,6.6045995,0.5636822,5.2759953,7.0899816,2.3712888,7.0252028,3.263499,2.6867282,4.2500725
785,67075c7e-137a-4c69-999d-e155db30e25a,Meesho,google_play,en,id,False,kute ke bhaw har saman chuna laga ke,kute ke bhaw har saman chuna laga ke,kute ke bhaw har saman chuna laga ke,4,positive,0,False,8,2026-04-02 09:56:55+00:00,2026-03-30/2026-04-05,2026-04,,0,Delivery Failure,0,False,9.247691,6.4677935,0.9503389,5.228433,7.094091,2.4062448,7.0070577,3.14807,2.779544,4.34895
786,7fdb1cf2-00b2-4ec3-8d69-5ded98161abc,Meesho,google_play,en,en,False,I am happy with meesho,i am happy with meesho,i am happy with meesho,5,positive,0,False,5,2026-04-02 09:55:00+00:00,2026-03-30/2026-04-05,2026-04,27.3,2,Fake/Counterfeit Product,1,False,7.6067963,6.740386,-0.610611,6.1891403,6.1021147,2.0744994,6.4904637,3.793088,2.5747502,4.310616
787,b37617d6-2b84-4690-9f77-83af155412bb,Meesho,google_play,en,en,False,meesho app khup mast aahe aani product collect khup ch mast aste aaj parynt product kharab nahi aal khup ch bhari,meesho app khup mast aahe aani product collect khup ch mast aste aaj parynt product kharab nahi aal khup ch bhari,meesho app khup mast aahe aani product collect khup ch mast aste aaj parynt product kharab nahi aal khup ch bhari,5,positive,0,False,21,2026-04-02 09:51:53+00:00,2026-03-30/2026-04-05,2026-04,,0,Delivery Failure,0,False,10.345078,6.6195307,3.8537219,4.3535447,6.58941,2.5308359,6.6690083,2.5245059,3.0477712,4.7542825
788,83ac8f08-2862-4df5-949d-65d47d6679d3,Meesho,google_play,en,en,False,when we will order they were shipping very long day and also reaching is too late,when we will order they were shipping very long day and also reaching is too late,when we will order they were shipping very long day and also reaching is too late,1,complaint,0,False,16,2026-04-02 09:49:25+00:00,2026-03-30/2026-04-05,2026-04,27.4,1,Refund & Payment Issues,3,False,6.369735,4.1374974,2.3950112,6.133085,4.8585877,2.0629613,5.2990994,4.0199795,2.6610456,4.972197
789,6755db70-98ce-4dab-a42f-eafe81cb6910,Meesho,google_play,en,en,True,"best app... you can find items for more cheaper than any online shopping platform also some products may look like that they they are not up to the Mark, but the products which have more ratings given by people, can be considered as a genuine and good product... very satisfy by the product","best app... you can find items for more cheaper than any online shopping platform also some products may look like that they they are not up to the mark, but the products which have more ratings given by people, can be considered as a genuine and good product... very satisfy by the product","best app... you can find items for more cheaper than any online shopping platform also some products may look like that they they are not up to the mark, but the products which have more ratings given by people, can be considered as a genuine and good product... very satisfy by the product",5,positive,1,False,53,2026-04-02 09:38:35+00:00,2026-03-30/2026-04-05,2026-04,,3,App Crash / UX Bug,2,False,2.4086797,6.7243104,2.3169372,5.110123,5.4570374,1.9592881,5.7569494,3.3671563,2.910796,5.3699303
790,da5c1cff-4f69-4a4f-b388-90c7f32d874e,Meesho,google_play,en,hr,False,Good products provide karata hai,good products provide karata hai,good products provide karata hai,5,positive,0,False,5,2026-04-02 09:37:00+00:00,2026-03-30/2026-04-05,2026-04,27.4,2,Fake/Counterfeit Product,-1,True,5.611062,6.913926,-0.09374634,6.5675364,5.5208864,1.875705,6.003377,3.99902,2.8319268,4.808575
791,3916c2be-e90e-4886-91e0-9c9ebdc9e196,Meesho,google_play,en,en,False,discounted price.... good,discounted price.. good,discounted price.. good,5,positive,0,False,3,2026-04-02 09:33:44+00:00,2026-03-30/2026-04-05,2026-04,27.4,2,Fake/Counterfeit Product,6,False,5.2721696,6.579423,1.8728125,5.2598968,5.6052256,2.3090723,6.1145854,3.4951625,2.4892457,4.992138
792,7abd6b1e-2b8a-403a-9481-d657e3d11064,Meesho,google_play,en,en,False,my feeling is good app meesho,my feeling is good app meesho,my feeling is good app meesho,5,positive,0,False,6,2026-04-02 09:33:36+00:00,2026-03-30/2026-04-05,2026-04,26.9,3,App Crash / UX Bug,2,False,1.3365124,6.1703663,2.705943,4.9328523,5.3374643,1.6114815,5.638875,3.0795271,3.279363,5.807336
793,a39ca2f6-da12-486a-95f3-5b930e657f18,Meesho,google_play,en,en,False,nice app and nice. product,nice app and nice. product,nice app and nice. product,5,positive,0,False,5,2026-04-02 09:30:25+00:00,2026-03-30/2026-04-05,2026-04,27.3,3,App Crash / UX Bug,2,False,1.9298761,6.4243474,2.442121,5.015351,5.3611083,1.7280918,5.7386994,3.1555133,3.109334,5.6509047
